RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited,Set
4107,15741092,Ingram,671,Spain,Male,34,10,153360.02,1,Has Credit Card,Not Active,140509.86,Stay,Train
4108,15643865,Lo Duca,601,France,Female,40,3,92055.36,1,No Credit Card,Active,164652.02,Exit,Train
4109,15769389,Wan,709,Germany,Female,39,9,124723.92,1,Has Credit Card,Not Active,73641.86,Stay,Train
4110,15807768,Cohn,702,Germany,Male,28,1,103033.83,1,Has Credit Card,Active,40321.87,Stay,Train
4111,15801630,Yen,558,France,Male,40,6,0,2,Has Credit Card,Not Active,173844.89,Stay,Test
4112,15705034,Peng,691,Spain,Male,40,1,0,2,Has Credit Card,Active,145613.17,Stay,Train
4113,15763107,Little,700,France,Female,30,9,0,1,Has Credit Card,Active,174971.64,Stay,Test
4114,15667085,Meng,667,France,Male,33,4,0,2,Has Credit Card,Active,131834.75,Stay,Test
4115,15647008,Adams,624,Germany,Male,54,3,116726.22,1,Has Credit Card,Not Active,110498.1,Exit,Train
4116,15584505,Hill,580,France,Female,23,5,113923.81,2,No Credit Card,Not Active,196241.43,Stay,Test
4117,15748068,Boyle,571,Spain,Female,31,3,0,2,Has Credit Card,Active,194667.92,Stay,Train
4118,15663964,Pagnotto,561,France,Male,37,5,0,2,Has Credit Card,Not Active,83093.25,Stay,Train
4119,15782311,Feng,529,France,Male,28,9,0,2,Has Credit Card,Active,52545.24,Stay,Train
4120,15588197,Endrizzi,670,France,Male,36,7,0,2,No Credit Card,Not Active,59571.5,Stay,Train
4121,15610105,Shen,666,Germany,Female,21,1,121827.43,2,Has Credit Card,Active,99818.31,Stay,Train
4122,15606133,Lay,628,Spain,Male,42,7,0,2,No Credit Card,Active,172967.87,Stay,Train
4123,15599403,Wu,577,France,Male,60,10,125389.7,2,Has Credit Card,Active,178616.73,Stay,Test
4124,15648225,Shephard,652,Spain,Female,38,1,103895.31,1,No Credit Card,Active,159649.44,Stay,Test
4125,15608406,Schmidt,678,France,Male,26,5,111128.04,1,Has Credit Card,Not Active,60941.27,Exit,Train
4126,15633378,Davidson,692,Spain,Female,49,9,0,2,Has Credit Card,Not Active,178342.63,Stay,Train
4127,15664759,Lamb,675,Spain,Male,32,10,0,2,Has Credit Card,Not Active,191545.65,Stay,Train
4128,15625545,Hussey,712,Spain,Male,52,9,0,1,Has Credit Card,Active,117977.45,Exit,Train
4129,15772148,Ferrari,639,Germany,Female,37,5,151242.48,1,No Credit Card,Active,49637.65,Stay,Train
4130,15810829,Macfarlan,618,France,Male,48,7,0,1,Has Credit Card,Not Active,13921.82,Exit,Train
4131,15731669,Szabados,554,France,Male,39,2,129709.62,1,Has Credit Card,Not Active,173197.12,Stay,Test
4132,15738634,Yuan,533,France,Male,47,9,83347.25,1,Has Credit Card,Active,137696.25,Stay,Train
4133,15737571,Matveyev,540,Spain,Female,28,6,84121.04,1,No Credit Card,Active,80698.54,Stay,Test
4134,15667602,Cheng,704,Spain,Male,33,3,0,2,Has Credit Card,Not Active,73018.74,Stay,Train
4135,15684147,Palerma,678,France,Male,43,5,102338.19,1,Has Credit Card,Active,79649.62,Stay,Train
4136,15789874,Wang,712,France,Female,29,3,87375.78,2,No Credit Card,Not Active,166194.53,Stay,Train
4137,15757952,Teng,651,France,Male,44,2,0,3,Has Credit Card,Not Active,102530.35,Exit,Train
4138,15698732,K'ung,789,Germany,Male,51,3,104677.09,1,Has Credit Card,Not Active,74265.38,Stay,Train
4139,15714355,Sinclair,775,Germany,Male,32,8,121669.23,1,No Credit Card,Active,125898.39,Stay,Train
4140,15599090,McKelvey,564,Germany,Male,40,7,108407.34,1,Has Credit Card,Active,83681.2,Stay,Test
4141,15762048,Yuan,841,Germany,Female,33,7,154969.79,2,Has Credit Card,Active,99505.75,Stay,Test
4142,15790596,Moran,850,Spain,Male,39,0,141829.67,1,Has Credit Card,Active,92748.16,Stay,Train
4143,15609623,McConnell,637,France,Female,63,5,0,1,Has Credit Card,Not Active,28092.77,Exit,Train
4144,15711901,Iheatu,500,France,Male,45,2,109162.82,1,Has Credit Card,Active,126145.08,Stay,Train
4145,15779809,Giordano,655,France,Male,44,8,87471.63,1,No Credit Card,Active,188593.98,Stay,Train
4146,15729018,Alexander,666,France,Female,33,2,147229.65,1,Has Credit Card,Active,56410.17,Stay,Train
4147,15698246,Gordon,658,France,Female,24,2,0,2,Has Credit Card,Active,84694.49,Stay,Train
4148,15712409,Tang,749,Germany,Male,66,6,182532.23,2,Has Credit Card,Active,195429.92,Stay,Train
4149,15758306,T'an,654,France,Male,32,6,0,2,Has Credit Card,Active,137898.57,Stay,Train
4150,15621435,Davies,623,France,Female,39,1,160903.2,1,No Credit Card,Not Active,78774.36,Stay,Test
4151,15566295,Sanders,761,France,Female,33,6,138053.79,2,Has Credit Card,Not Active,148779.41,Stay,Train
4152,15569098,Winifred,627,France,Male,44,6,153548.12,1,No Credit Card,Not Active,35300.08,Exit,Test
4153,15662532,Holmes,757,Germany,Male,31,8,149085.9,2,Has Credit Card,Active,197077.36,Stay,Train
4154,15664001,Riddle,695,Germany,Female,53,8,95231.91,1,No Credit Card,Not Active,70140.8,Exit,Train
4155,15703437,Chinedum,726,France,Male,34,3,0,2,Has Credit Card,Not Active,196288.46,Stay,Train
4156,15708003,Aleksandrova,587,Spain,Male,41,8,85109.21,1,Has Credit Card,Not Active,1557.82,Stay,Train
4157,15599452,Conti,605,Germany,Female,43,8,125338.8,2,Has Credit Card,Not Active,23970.13,Stay,Train
4158,15719793,Watson,850,Spain,Male,62,5,0,2,Has Credit Card,Active,180243.56,Stay,Train
4159,15771580,Davison,850,France,Female,38,0,106831.69,1,No Credit Card,Active,148977.72,Stay,Train
4160,15732268,Cook,751,France,Male,29,3,159597.45,1,Has Credit Card,Not Active,39934.41,Stay,Train
4161,15722350,Udinesi,627,Germany,Female,37,7,147361.57,1,Has Credit Card,Active,133031.96,Stay,Train
4162,15611371,Siciliani,736,France,Male,43,4,176134.54,1,Has Credit Card,Active,52856.88,Stay,Train
4163,15673584,Bell,652,France,Female,74,5,0,2,Has Credit Card,Active,937.15,Stay,Train
4164,15636396,Jackson,627,France,Female,35,7,0,2,No Credit Card,Active,193022.44,Stay,Train
4165,15706170,Onyemere,636,France,Male,34,1,84055.43,1,No Credit Card,Not Active,37490.84,Stay,Train
4166,15725478,McClemans,775,France,Male,60,7,0,2,Has Credit Card,Active,111558.7,Stay,Train
4167,15654562,Ma,850,Spain,Female,45,5,174088.3,4,Has Credit Card,Not Active,5669.31,Exit,Train
4168,15737509,Morrison,850,Spain,Male,34,8,199229.14,1,No Credit Card,Not Active,68106.29,Stay,Train
4169,15690796,Chambers,516,France,Male,37,8,0,1,Has Credit Card,Not Active,101834.58,Stay,Train
4170,15716728,Basedow,513,Spain,Female,42,10,0,2,No Credit Card,Active,73151.25,Stay,Train
4171,15605665,Nwora,673,Germany,Female,69,3,78833.15,2,Has Credit Card,Active,37196.15,Stay,Test
4172,15748481,Howey,564,France,Female,27,6,0,1,No Credit Card,Not Active,7819.76,Stay,Train
4173,15757777,Pai,636,France,Female,35,2,0,2,Has Credit Card,Active,23129.46,Stay,Train
4174,15747808,Ni,712,France,Male,29,3,102540.61,1,Has Credit Card,Active,189680.79,Stay,Train
4175,15810593,Forbes,568,France,Male,51,4,0,3,Has Credit Card,Active,66586.56,Stay,Train
4176,15693376,Baryshnikov,741,Spain,Male,43,0,0,2,Has Credit Card,Active,2920.63,Exit,Train
4177,15579808,Kramer,754,Germany,Female,39,8,129401.87,1,Has Credit Card,Active,87684.93,Stay,Train
4178,15598275,Sochima,709,France,Female,32,7,0,2,Has Credit Card,Active,199418.02,Stay,Train
4179,15737080,Marchesi,510,France,Female,32,1,0,2,No Credit Card,Active,28515.17,Stay,Train
4180,15668580,Todd,716,Spain,Male,33,2,0,2,Has Credit Card,Active,92916.53,Stay,Train
4181,15569438,Mai,607,Germany,Male,36,10,106702.94,2,No Credit Card,Not Active,198313.69,Stay,Train
4182,15675842,Pinto,656,Spain,Male,26,4,139584.57,1,Has Credit Card,Not Active,36308.93,Stay,Test
4183,15577587,Reynolds,550,Germany,Male,52,5,121016.23,1,Has Credit Card,Active,41730.37,Exit,Train
4184,15625592,Sal,486,France,Male,26,2,0,2,Has Credit Card,Active,31399.4,Stay,Train
4185,15635141,Miller,598,Germany,Male,59,8,118210.42,2,No Credit Card,Not Active,60192.14,Exit,Train
4186,15642570,Scott,675,Spain,Male,35,8,0,2,Has Credit Card,Not Active,29062.25,Stay,Test
4187,15702175,Herrin,755,France,Female,29,4,148654.84,2,Has Credit Card,Active,28805.09,Stay,Train
4188,15677785,Stevenson,656,Spain,Male,32,5,136963.12,1,Has Credit Card,Not Active,133814.28,Stay,Train
4189,15786153,McKenzie,644,Germany,Male,47,9,137774.11,2,Has Credit Card,Not Active,151902.78,Stay,Train
4190,15759499,Gardiner,598,France,Female,32,4,111156.52,1,Has Credit Card,Active,167376.26,Stay,Train
4191,15659568,Atkinson,850,Spain,Female,31,3,121237.65,1,Has Credit Card,Active,31022.56,Stay,Test
4192,15715597,Onyemauchechi,679,France,Male,36,1,97234.58,1,Has Credit Card,Not Active,188997.08,Stay,Test
4193,15610147,Ross,632,France,Male,60,2,0,2,No Credit Card,Active,2085.32,Stay,Train
4194,15802362,Newland,550,Spain,Male,45,0,0,2,No Credit Card,Active,70399.71,Stay,Test
4195,15660524,Hu,572,Germany,Female,54,9,97382.53,1,Has Credit Card,Active,195771.95,Stay,Test
4196,15747168,Sanders,626,Germany,Female,47,2,103108.8,1,No Credit Card,Active,166475.44,Exit,Train
4197,15796910,Tsui,625,Spain,Female,57,7,0,1,No Credit Card,Not Active,84106.17,Exit,Train
4198,15707674,Marino,515,France,Female,58,2,131852.81,1,Has Credit Card,Not Active,81436.68,Exit,Train
4199,15565706,Akobundu,612,Spain,Male,35,1,0,1,Has Credit Card,Active,83256.26,Exit,Train
4200,15587596,Morrison,628,Spain,Female,39,8,107553.33,1,Has Credit Card,Not Active,117523.41,Stay,Train
4201,15751943,Mai,529,Spain,Female,43,5,0,2,No Credit Card,Not Active,79476.63,Stay,Train
4202,15621227,Hs?eh,668,Germany,Female,46,7,161806.09,1,Has Credit Card,Active,173052.19,Stay,Train
4203,15757588,Wright,526,France,Male,30,9,0,2,No Credit Card,Not Active,100995.68,Stay,Test
4204,15640922,Demaine,791,France,Female,52,7,0,1,Has Credit Card,Active,122782.5,Stay,Train
4205,15567557,Chien,573,France,Male,27,2,128243.03,1,Has Credit Card,Active,11631.34,Stay,Train
4206,15670103,Dickinson,565,France,Female,38,5,126645.13,1,Has Credit Card,Active,168303.55,Stay,Test
4207,15720929,Kazantseva,604,France,Female,47,8,62094.71,3,No Credit Card,Not Active,9308.1,Exit,Train
4208,15732774,Marchesi,656,France,Male,37,7,112291.34,1,Has Credit Card,Not Active,153157.97,Stay,Train
4209,15628558,Pan,447,France,Female,44,5,89188.83,1,Has Credit Card,Active,75408.24,Stay,Train
4210,15729201,Harewood,682,France,Male,55,9,0,1,Has Credit Card,Not Active,153356.8,Exit,Train
4211,15731117,Kao,437,Spain,Male,28,2,109161.25,1,Has Credit Card,Not Active,152987.42,Stay,Test
4212,15615207,Yeh,792,Spain,Male,47,0,0,1,Has Credit Card,Active,5557.88,Exit,Train
4213,15773512,Bischof,627,Spain,Female,25,4,0,1,Has Credit Card,Active,194313.93,Stay,Train
4214,15572145,Ashton,767,France,Female,34,8,0,2,Has Credit Card,Not Active,94767.77,Stay,Train
4215,15642710,Napolitani,686,France,Male,26,7,0,2,Has Credit Card,Not Active,1540.89,Stay,Train
4216,15574213,Wilson,789,France,Female,53,1,158271.74,1,Has Credit Card,Active,5036.39,Exit,Train
4217,15718852,Uren,794,France,Male,56,9,96951.21,1,Has Credit Card,Active,71776.76,Stay,Test
4218,15583840,Okechukwu,587,Germany,Male,35,5,121863.61,1,Has Credit Card,Active,23481.69,Exit,Test
4219,15782418,Ku,589,Germany,Female,19,9,83495.11,1,Has Credit Card,Active,143022.31,Exit,Train
4220,15813504,Onyemachukwu,543,Germany,Female,25,1,146566.01,1,No Credit Card,Active,161407.48,Stay,Train
4221,15711314,Kao,589,Spain,Female,45,1,0,1,No Credit Card,Not Active,125939.22,Exit,Test
4222,15621064,Russell,701,Germany,Male,23,5,186101.18,2,Has Credit Card,Active,76611.33,Stay,Train
4223,15627847,Woronoff,850,France,Male,40,6,0,1,Has Credit Card,Not Active,136985.08,Exit,Train
4224,15588090,Ferri,726,Germany,Female,51,8,107494.86,2,Has Credit Card,Not Active,140937.91,Exit,Train
4225,15735270,Ruggiero,767,Spain,Male,47,2,0,1,Has Credit Card,Not Active,48161.18,Exit,Train
4226,15671804,Wilding,648,Spain,Male,36,8,146943.38,2,Has Credit Card,Active,130041.45,Stay,Train
4227,15753215,Yashina,651,Spain,Female,36,8,0,2,Has Credit Card,Not Active,91652.43,Stay,Train
4228,15789941,Yevseyev,633,France,Female,36,6,125130.28,1,No Credit Card,Not Active,125961.48,Stay,Train
4229,15691061,Rapuokwu,740,France,Female,37,9,0,2,Has Credit Card,Active,73225.31,Stay,Test
4230,15808326,Maslov,592,France,Female,34,9,0,2,Has Credit Card,Active,20460.2,Stay,Test
4231,15566660,Cole,670,France,Female,41,10,0,3,Has Credit Card,Not Active,81602.02,Stay,Test
4232,15778947,Sullivan,628,France,Male,36,3,0,2,Has Credit Card,Active,8742.91,Stay,Train
4233,15632977,Hsiao,745,France,Male,47,5,0,2,No Credit Card,Not Active,145789.71,Stay,Train
4234,15591747,Rossi,705,France,Male,32,3,0,2,No Credit Card,Not Active,129576.99,Stay,Train
4235,15567335,Allsop,559,France,Female,42,7,0,2,Has Credit Card,Active,190040.29,Stay,Train
4236,15609299,Chamberlain,595,France,Male,29,6,150685.79,1,Has Credit Card,Not Active,87771.06,Stay,Train
4237,15669945,Jackson,492,France,Male,35,4,141359.37,2,Has Credit Card,Not Active,39519.53,Stay,Train
4238,15736271,Dumetochukwu,498,France,Female,29,9,0,1,Has Credit Card,Not Active,190035.83,Stay,Train
4239,15710390,Uspensky,655,France,Female,39,6,94631.26,2,Has Credit Card,Active,148948.52,Stay,Train
4240,15756481,Garcia,636,France,Female,39,3,118336.14,1,Has Credit Card,Not Active,184691.77,Stay,Test
4241,15736730,Soto,634,France,Female,45,2,0,1,Has Credit Card,Active,143458.31,Stay,Train
4242,15626040,McDonald,793,Spain,Male,63,0,0,2,No Credit Card,Active,27166.75,Stay,Train
4243,15746553,Castles,526,Germany,Male,50,5,124233.24,1,No Credit Card,Active,159456.87,Exit,Train
4244,15622518,Stephenson,768,France,Female,26,5,51116.26,1,Has Credit Card,Active,70454.79,Exit,Train
4245,15684908,Davidson,540,Germany,Male,64,1,91869.69,1,No Credit Card,Active,95421,Stay,Train
4246,15569446,Tu,732,France,Female,34,8,122338.43,2,Has Credit Card,Not Active,187985.85,Stay,Train
4247,15777504,Colbert,617,France,Female,30,8,0,1,Has Credit Card,Active,92621.9,Stay,Train
4248,15677906,Owens,637,Spain,Female,54,5,0,1,No Credit Card,Active,150836.98,Stay,Train
4249,15703292,Chimezie,573,France,Male,26,8,86270.93,2,Has Credit Card,Active,90177.3,Stay,Test
4250,15712938,Genovese,531,France,Male,44,3,0,2,Has Credit Card,Active,34416.79,Stay,Train
4251,15631359,Daluchi,489,France,Female,38,5,117289.92,1,No Credit Card,Not Active,85231.88,Stay,Train
4252,15720847,Sheffield,601,France,Male,35,2,0,2,Has Credit Card,Active,118983.18,Stay,Train
4253,15787830,Bailey,452,Germany,Male,33,7,153663.27,1,Has Credit Card,Not Active,111868.23,Stay,Test
4254,15599869,Dyson,728,Spain,Female,29,1,0,1,Has Credit Card,Active,83056.22,Stay,Train
4255,15592078,Davide,590,Germany,Female,27,8,123599.49,2,Has Credit Card,Not Active,1676.92,Stay,Test
4256,15596228,Uwaezuoke,490,France,Male,29,4,0,2,Has Credit Card,Not Active,32089.57,Stay,Train
4257,15578462,Hs?,596,Spain,Female,76,9,134208.25,1,Has Credit Card,Active,13455.43,Stay,Train
4258,15756894,Onwuka,635,France,Male,29,1,0,1,No Credit Card,Active,24865.54,Stay,Train
4259,15796167,Flores,782,Germany,Male,35,7,98556.89,2,Has Credit Card,Not Active,117644.36,Stay,Train
4260,15664808,Nicoll,790,Spain,Female,37,3,0,3,No Credit Card,Not Active,98897.32,Stay,Train
4261,15664555,Hughes,587,France,Male,40,2,0,4,No Credit Card,Active,106174.7,Exit,Train
4262,15607278,Romano,794,Spain,Female,46,8,134593.79,1,Has Credit Card,Active,46386.37,Stay,Train
4263,15585222,Norman,515,France,Male,41,8,0,2,Has Credit Card,Active,185054.14,Stay,Train
4264,15750299,Davison,746,Spain,Male,24,10,68781.82,1,No Credit Card,Active,47997.39,Stay,Train
4265,15761294,Manna,667,Germany,Female,56,8,137464.04,1,Has Credit Card,Not Active,130846.79,Exit,Train
4266,15810454,Reed,709,France,Male,32,4,147307.91,1,No Credit Card,Active,40861.55,Stay,Train
4267,15673984,Daniels,536,France,Female,35,8,0,1,Has Credit Card,Not Active,171840.24,Exit,Train
4268,15609319,Hunt,711,France,Female,41,3,145754.91,1,Has Credit Card,Active,101455.07,Stay,Train
4269,15709941,Feng,753,France,Male,46,8,0,3,Has Credit Card,Not Active,90747.94,Exit,Train
4270,15580252,Waters,748,France,Male,44,4,112610.77,1,No Credit Card,Active,2048.55,Stay,Test
4271,15741275,Yuan,623,France,Female,57,7,71481.79,2,Has Credit Card,Active,84421.34,Stay,Train
4272,15707132,Yudin,465,France,Male,33,5,0,2,No Credit Card,Active,78698.09,Stay,Test
4273,15600708,Calabresi,640,Spain,Female,34,3,77826.8,1,Has Credit Card,Active,168544.85,Stay,Train
4274,15804787,Onyemauchechukwu,562,France,Male,75,5,87140.85,1,Has Credit Card,Active,39351.64,Stay,Train
4275,15690021,Martin,502,Germany,Female,42,0,132002.7,1,No Credit Card,Active,28204.98,Exit,Train
4276,15763895,Hung,536,France,Male,32,7,178011.5,2,Has Credit Card,Not Active,22375.14,Stay,Train
4277,15623478,Maslova,670,Germany,Female,32,4,102954.68,2,No Credit Card,Active,134942.45,Stay,Train
4278,15797910,Zetticci,775,Germany,Male,51,2,123783.25,1,Has Credit Card,Active,134901.57,Stay,Train
4279,15577751,Pisano,759,Germany,Male,30,4,101802.67,1,No Credit Card,Not Active,8693.8,Stay,Train
4280,15781777,Sutherland,604,France,Male,33,3,148659.48,1,No Credit Card,Not Active,42437.75,Stay,Train
4281,15740527,Lai,766,Germany,Female,62,7,142724.48,1,No Credit Card,Active,5893.23,Exit,Train
4282,15721251,Watson,554,Spain,Female,41,4,112152.89,1,No Credit Card,Active,36242.19,Stay,Train
4283,15602994,Gorbunov,487,France,Female,53,10,89550.85,1,No Credit Card,Active,90076.85,Stay,Train
4284,15750769,Padovano,725,France,Male,35,7,75915.75,1,Has Credit Card,Not Active,150507.43,Stay,Train
4285,15740175,Raynor,732,Germany,Female,42,2,118889.66,2,No Credit Card,Not Active,87422.15,Stay,Train
4286,15679968,Ting,623,France,Male,40,5,118788.57,1,Has Credit Card,Not Active,192867.4,Stay,Train
4287,15694404,Eberegbulam,781,France,Female,42,3,156555.54,1,Has Credit Card,Active,175674.01,Stay,Train
4288,15657529,Chin,714,Germany,Male,53,1,99141.86,1,Has Credit Card,Active,72496.05,Exit,Train
4289,15762882,Manna,577,Germany,Female,31,4,61211.18,1,Has Credit Card,Active,145250.43,Stay,Test
4290,15642579,Chang,731,Spain,Female,37,1,128932.4,1,Has Credit Card,Active,180712.52,Stay,Train
4291,15598884,Kent,650,Spain,Female,23,5,0,1,Has Credit Card,Active,180622.43,Stay,Train
4292,15770185,Buckley,779,France,Male,32,10,80728.15,1,Has Credit Card,Not Active,86306.75,Stay,Train
4293,15800287,Micco,706,Spain,Female,46,2,127660.46,2,Has Credit Card,Not Active,150156.82,Exit,Train
4294,15665861,Avdeev,733,Spain,Male,44,3,106070.89,1,No Credit Card,Active,101617.43,Stay,Train
4295,15662203,Bremer,579,Germany,Female,42,3,137560.38,2,Has Credit Card,Active,85424.34,Stay,Test
4296,15616454,Davidson,476,Germany,Female,34,8,111905.43,1,No Credit Card,Active,197221.81,Exit,Train
4297,15702788,Gadsdon,775,France,Male,40,9,126212.64,1,Has Credit Card,Not Active,70196.57,Stay,Train
4298,15778149,Connolly,538,Spain,Male,68,9,0,2,Has Credit Card,Not Active,110440.5,Exit,Train
4299,15680001,McDonald,602,France,Male,38,7,111835.94,2,Has Credit Card,Not Active,124389.61,Stay,Train
4300,15711991,Chiawuotu,615,France,Male,30,8,0,2,No Credit Card,Not Active,3183.15,Stay,Train
4301,15633834,Milne,700,Germany,Female,28,3,99705.69,2,No Credit Card,Not Active,146723.72,Stay,Train
4302,15765266,Fleming,615,France,Male,32,1,0,2,No Credit Card,Not Active,2139.25,Stay,Train
4303,15791867,Hicks,544,Germany,Male,44,2,108895.93,1,No Credit Card,Not Active,69228.2,Exit,Test
4304,15675380,Logan,573,Spain,Male,56,3,154669.77,1,No Credit Card,Active,115462.27,Exit,Train
4305,15770576,Hammond,555,Spain,Male,50,7,128061,2,Has Credit Card,Active,62375.1,Stay,Train
4306,15775294,Weber,692,France,Female,31,2,0,2,Has Credit Card,Not Active,91829.17,Exit,Train
4307,15727059,Lettiere,476,France,Female,40,4,0,2,No Credit Card,Not Active,182547.04,Stay,Train
4308,15702499,Schnaars,770,Spain,Male,46,9,190678.02,1,Has Credit Card,Active,14725.36,Stay,Train
4309,15611699,Tao,641,France,Female,40,7,0,1,Has Credit Card,Not Active,126996.67,Stay,Train
